latitude,longitude,altitude,geometry,FID,OBJECTID,BIN_NUMBER,BBL,BoroughID,BLOCK,LOT,LP_NUMBER,RELATED_LP,CHANGED_LP,LM_NAME,OTHER_NAME,PLUTO_ADDR,DESIG_ADDR,DESIG_DATE,CALEN_DATE,PUBLIC_HEA,LM_TYPE,HIST_DISTR,OTHER_HEAR,BOUNDARIES,NOTES,MOST_CURRE,STATUS,LAST_ACTIO,STATUS_NOT,COUNT_BLDG,NON_BLDG,LP_NUM2,TYPE_2,BORO,URL1,URL2,ADD_2,ARCH,DATE_2,CITATION,STYLE,WebDes_Dte
40.7030957368059,-73.803770899526,,Point,36,75375,4438667,4096820001,QN,9682,1,LP-00923, , ,Rufus King House, ,150-05 JAMAICA AVENUE,150-05 JAMAICA AVENUE,196387200000, ,1/27/1976,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-0145; 4/19/1966),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-0923,Interior Landmark,Queens,http://s-media.nyc.gov/agencies/lpc/lp/0923.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0923.jpg,"Jamaica Avenue and 150th Street, King Park",Unknown,1733 - 1755,"1733-55; additions, 1806, 1810, and c. 1830s",Colonial,196473600000
40.8405044427228,-73.897716115494,,Point,37,81278,2824936,2029410001,BX,2941,1,LP-02233,LP-1284; LP-1776; LP-2232,LP-1777,Crotona Play Center Bath House Interior, ,1700 FULTON AVENUE,1700 FULTON AVENUE,1182816000000, ,1/30/2007,Interior Landmark,No, ,See designation report,Previously heard as LP-1777; Also: Exterior Designation (LP-2232; 6/26/2007)(Previously heard as LP-1776),1,DESIGNATED,DESIGNATED,PREVIOUSLY HEARD AS LP-1777,0,"Interior, exterior already counted",LP-2233,Interior Landmark,The Bronx,http://s-media.nyc.gov/agencies/lpc/lp/2233.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2233.jpg,Fulton Avenue between East 172nd and East 174th Streets,Herbert Magoon; Aymer Embury II,1934 - 1936,"Herbert Magoon, Aymar Embury II and others; Gilmore D. Clarke and others, landscape architects, 1934-36",Art Moderne,1182902400000
40.6469452188454,-74.0020987225188,,Point,38,81277,3000000,3009210001,BK,921,1,LP-02243,LP-1787; LP-2242,LP-1788,"Sunset Play Center Bath House, First Floor Interior", ,4200 7 AVENUE,4200 5 AVENUE,1185235200000, ,1/30/2007,Interior Landmark,No, ,See designation report,Previously heard as LP-1788; Also: Exterior Designation (LP-2242; 7/24/2007),1,DESIGNATED,DESIGNATED,PREVIOUSLY HEARD AS LP-1788,0,"Interior, exterior already counted",LP-2243,Interior Landmark,Brooklyn,http://s-media.nyc.gov/agencies/lpc/lp/2243.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2243.jpg,"7th Avenue, between 41st and 44th Streets",Herbert Magoon; Aymar Embury II; Henry Ahrens,1934 - 1936,"Herbert Magon, Aymar Embury II, Henry Ahrens and others; Gilmore D. Clarke and others, landscape architects, 1934-36", ,1185321600000
40.7139753548744,-74.0050829441278,,Point,39,74961,1079216,1001530001,MN,153,1,LP-01123,LP-1438; LP-1125; LP-1901, ,Former Emigrant Industrial Savings Bank Building, ,43 CHAMBERS STREET,274 BROADWAY,489715200000, ,1/8/1980; 5/14/1996,Interior Landmark,"Yes, African Burial Ground & The Commons", ,See designation report,Also: African Burial Ground & The Commons Historic District (LP-1901; 2/25/1993); Exterior Designation (LP-1438; 7/9/1985); Previously heard as part of LP-1125,1,DESIGNATED,DESIGNATED,MULTIPLE DESIGNATIONS (SEE NOTES); PREVIOUSLY HEARD AS PART OF LP-1125,0,"Interior, exterior already counted",LP-1123,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1123.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1123.jpg,51 Chambers Street,Raymond F. Almirall,1908 - 1912,"Raymond F. Almirall, 1908-12",Beaux Arts,489801600000
40.7497619263503,-73.9731686701221,,Point,40,68186,1037546,1013150024,MN,1315,24,LP-01982,LP-0248; LP-1049, ,Daily News Building, ,220 EAST 42 STREET,777 2 AVENUE,889488000000,12/9/1997,2/10/1998,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-1049; 7/28/1981) (exterior previously heard as LP-0248),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1982,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1982.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1982.jpg,220 East 42nd Street,Raymond M. Hood,1929 - 1930,"Raymond M. Hood, 1929-30",Art Deco,889574400000
40.7598109825499,-73.9792493880629,,Point,41,65735,1083862,1012660001,MN,1266,1,LP-00995,LP-1446; LP-1448; LP-1449; LP-2505, ,Radio City Music Hall (Rockefeller Center), ,1260 6 AVENUE,1260 6 AVENUE,259891200000, ,3/14/1978,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-1446; 4/23/1985),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-0995,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/0995.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0995.jpg,1260 Sixth Avenue,Associated Architects,1931 - 1932,"Associated Architects, 1931-32", ,259977600000
40.7830046614301,-73.9588909853579,,Point,42,64805,1046946,1015000001,MN,1500,1,LP-01775, , ,Solomon R. Guggenheim Museum, ,1070 5 AVENUE,1070 5 AVENUE,650592000000, ,12/12/1989,Interior Landmark,"Yes, Expanded Carnegie Hill", ,See designation report,Also: Expanded Carnegie Hill Historic District (LP-1834; 12/21/1993); Exterior Designation (LP-1774; 8/14/1990),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1775,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1775.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1775.jpg,1071 Fifth Avenue,Frank Lloyd Wright,1956 - 1959,"Frank Lloyd Wright, 1956-59",Modern,650678400000
40.7276676633365,-73.9923440694077,,Point,43,58491,1008785,1005440071,MN,544,71,LP-01244, , ,Old Merchant's House (Seabury Tredwell House), ,29 EAST 4 STREET,29 EAST 4 STREET,377827200000, ,5/19/1981,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-0006; 10/14/1965),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1244,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1244.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1244.jpg,29 East 4th Street,Unknown,1831 - 1832,1831-32,Greek Revival,377913600000
40.8101611284794,-73.9498653569012,,Point,44,68234,1058654,1019310010,MN,1931,10,LP-01300, , ,Apollo Theater (originally Hurtig & Seamon's New (Burlesque) Theater), ,253 WEST 125 STREET,253 WEST 125 STREET,425606400000, ,4/13/1982; 6/8/1982,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-1299; 6/28/1983),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1300,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1300.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1300.jpg,253 West 125th Street,George Keister,1913 - 1914,"George Keister, 1913-14",Neoclassical,425692800000
40.7108549203183,-74.0096839959728,,Point,45,79233,1001227,1000800001,MN,80,1,LP-02199,LP-1125; LP-2194,LP-1120,"American Telephone & Telegraph Company Building, First Floor Interior",American Telephone and Telegraph Building Interior,195 BROADWAY,195 BROADWAY,1153785600000, ,4/18/2006,Interior Landmark,No, ,See designation report,Previously heard as LP-1120; also: Exterior Designation (LP-2194; 7/25/2006); exterior also previously heard as part of LP-1125,1,DESIGNATED,DESIGNATED,PREVIOUSLY HEARD AS LP-1120,0,"Interior, exterior already counted",LP-2199,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/2199.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2199.jpg,195 Broadway,William Welles Bosworth,1912 - 1916, ,Neoclassical,1153872000000
40.8717575242149,-73.8056058064791,,Point,46,59062,2097423,2056500001,BX,5650,1,LP-00886,LP-0125; LP-0125E, ,"Bartow-Pell Mansion, Interior", ,        PELHAM BAY PARK,PELHAM BAY PARK,170380800000, ,2/25/1975,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-0125; LP-0125E for expanded landmark site),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-0886,Interior Landmark,The Bronx,http://s-media.nyc.gov/agencies/lpc/lp/0886.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0886.jpg,"Shore Road, Pelham Bay Park",Unknown,1836 - 1842,1836-42,Greek Revival,170467200000
40.7498679380438,-73.9712051695249,,Point,47,59384,1038659,1013350005,MN,1335,5,LP-01970, , ,Ford Foundation Building, ,303 EAST 42 STREET,303 EAST 42 STREET,877392000000, ,9/16/1997,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-1969; 10/21/1997),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1970,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1970.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1970.jpg,321 East  42nd Street,Eero Saarinen Associates; Kevin Roche John Dinkeloo Associates,1963 - 1967,"Eero Saarinen Associates, later Kevin Roche John Dinkeloo Associates, 1963-67",Modern,877478400000
40.7543928064057,-73.9761163804947,,Point,48,57689,1036185,1013000001,MN,1300,1,LP-01298, , ,"New York Central Building, now Helmsley Building", ,230 PARK AVENUE,230 PARK AVENUE,544147200000, ,4/13/1982; 6/8/1982,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-1297; 3/31/1987),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1298,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1298.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1298.jpg,230 Park Avenue,Warren & Wetmore,1927 - 1929,"Warren & Wetmore, 1927-29", ,544233600000
40.8134567628254,-73.9630291060582,,Point,49,81240,1057391,1018970100,MN,1897,100,LP-00901, , ,General Grant National Memorial (Grant's Tomb), ,501 RIVERSIDE DRIVE,RIVERSIDE PARK AND RIVERSIDE DRIVE,160099200000, ,9/23/1975,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-0900; 11/25/1975); Riverside Park and Riverside Drive Scenic Landmark (LP-2002; 2/19/1980),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-0901,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/0901.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0901.jpg,Riverside Drive at West 122nd Street,John H. Duncan,1891 - 1897,"John H. Duncan, 1891-97",Classical Revival,160185600000
40.730115962966,-73.9908262397583,,Point,50,72518,1000000,1000000000,MN,0,0,LP-01096, , ,IRT Subway System Underground Interior,Astor Place Station,        4 AVENUE,"4 AVENUE, LAFAYETTE STREET & 8 AVENUE (BELOW GROUND)",309484800000, ,9/11/1979,Interior Landmark,No, ,See designation report,This GIS marker denotes the Astor Place Station,1,DESIGNATED,DESIGNATED, ,0,Subway / Railway,LP-1096,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1096.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1096.jpg,"Wall Street, Fulton Street, City Hall, Bleecker Street, Astor Place, and 33rd Street, Manhattan, and Borough Hall, Brooklyn, on the Lexington Avenue IRT Line; 59th Street-Columbus Circle, 72nd Street, 79th Street, 110th Street, and 116th Street-Columbia",Heins & La Farge,1899 - 1908,"Heins & La Farge, architect, and William B. Parsons, engineer, Contract 1, 1899-1904; Contract 2, 1902-08",Beaux Arts,309571200000
40.71349129566,-74.0040270225251,,Point,51,57840,1001670,1001530024,MN,153,24,LP-00926,LP-0082; LP-1125; LP-1901, ,Surrogate's Court (Hall of Records), ,23 CHAMBERS STREET,23 CHAMBERS STREET,200620800000, ,3/23/1976,Interior Landmark,"Yes, African Burial Ground & The Commons", ,See designation report,Also: African Burial Ground & The Commons Historic District (LP-1901; 2/25/1993); Exterior Designation (LP-0082; 2/15/1966); Previously heard as part of LP-1125,1,DESIGNATED,DESIGNATED,MULTIPLE DESIGNATIONS (SEE NOTES); PREVIOUSLY HEARD AS PART OF LP-1125,0,"Interior, exterior already counted",LP-0926,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/0926.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0926.jpg,31 Chambers Street,John R. Thomas; Horgan & Slattery,1899 - 1907,"John R. Thomas and Horgan & Slattery, 1899-1907",Beaux-Arts,200707200000
40.6431902653429,-74.1014828331624,,Point,52,58648,5000000,5000760001,SI,76,1,LP-01205,LP-0022; LP-0023; LP-0024; LP-0025; LP-0026; LP-0027; LP-0742; LP-0743; LP-1524, ,Sailors' Snug Harbor - Chapel, ,1000 SNUG HARBOR ROAD,912 RICHMOND TERRACE,403228800000, ,9/9/1980,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-0027; 10/14/1965); exterior also heard later as part of LP-1524,1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1205,Interior Landmark,Staten Island,http://s-media.nyc.gov/agencies/lpc/lp/1205.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1205.jpg,912 Richmond Terrace,James Solomon,1854 - 1856,"James Solomon, 1854-56; interior renovation, 1873; addition, 1883",Italianate,403315200000
40.779775537702,-73.9812105528423,,Point,53,78937,1030545,1011657505,MN,1165,7505,LP-01804,LP-0286; LP-0856,LP-0855; LP-1388; LP-1804A,"Central Savings Bank, now Apple Bank for Savings (Interior)","Main Banking Room (excluding alcoves on the first floor and balconies), Central Savings Bank (now Apple Bank for Savings); Central (Harlem) Savings Bank Interior",2112 BROADWAY,2100 BROADWAY,755654400000, ,7/10/1990; 9/11/1990; 5/14/1996,Interior Landmark,No, ,See designation report,"Historic lot 36, now BIS Condo Lot 7505; Also: Previous Hearing as LP-0855, LP-1388; Individual Designation (LP-0856; 1/28/1975)",1,DESIGNATED,DESIGNATED,PREVIOUSLY HEARD AS LP-0855 AND AS LP-1388; AMENDED AS LP-1804A,0,"Interior, exterior already counted",LP-1804,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1804.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1804.jpg,2100-2108 Broadway,York & Sawyer,1926 - 1928,"York & Sawyer, 1926-28",Italian Renaissance,755740800000
40.7541112577029,-73.9809042678898,,Point,54,53621,1034200,1012580040,MN,1258,40,LP-02467,LP-1543; LP-1768; LP-1968,LP-1769,"Manufacturers Trust Company Building, First and Second Floor Interiors","Manufacturers Trust Co. Bank Building (now Manufacturers Hanover Trust Bank Building), first floor interior",510 5 AVENUE,510 FIFTH AVENUE (AKA 508-514 FIFTH AVENUE; 2 WEST 43 STREET),1297728000000, ,2/1/2011,Interior Landmark,No, ,See public hearing record,Previously heard as LP-1543 AND LP-1769; exterior designated as LP-1968,1,DESIGNATED,DESIGNATED,PREVIOUSLY HEARD AS LP-1543 AND LP-1769,0,Interior,LP-2467,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/2467.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2467.jpg,510 Fifth Avenue,"Skidmore, Owings & Merrill; Gordon Bunshaft",1953 - 1954,"Skidmore, Owings & Merrill; Gordon Bunshaft, partner in charge and chief designer, 1953-54",Modern,1297814400000
40.8605799898994,-73.8988445479387,,Point,55,60092,2013802,2031650044,BX,3165,44,LP-02193,LP-1891,LP-1922,Loew's Paradise Theater Interior, ,2403 GRAND CONCOURSE,2405-2419 GRAND CONCOURSE,1147737600000, ,4/18/2006,Interior Landmark,No, ,See designation report,Previously heard as LP-1922; Also: Exterior Designation (LP-1891; 4/15/1997),1,DESIGNATED,DESIGNATED,PREVIOUSLY HEARD AS LP-1922,0,"Interior, exterior already counted",LP-2193,Interior Landmark,The Bronx,http://s-media.nyc.gov/agencies/lpc/lp/2193.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2193.jpg,2401-2419 Grand Concourse,John Eberson,1928 - 1929,"John Eberson, 1928-29",Renaissance and Baroque,1147824000000
40.7514299425955,-73.9871159561707,,Point,56,60052,1015241,1008120029,MN,812,29,LP-01767,LP-1487; LP-1766,LP-1488,Greenwich Savings Bank, ,1352 BROADWAY,1352 BROADWAY,699580800000, ,12/12/1989; 5/14/1996,Interior Landmark,No, ,See designation report,"Also: Exterior Designation (LP-1766; 3/3/1992), Previous Hearing as LP-1488",1,DESIGNATED,DESIGNATED,PREVIOUSLY HEARD AS LP-1488,0,"Interior, exterior already counted",LP-1767,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1767.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1767.jpg,1352-1362 Broadway,York & Sawyer,1922 - 1924,"York & Sawyer, 1922-24",Neo-Classical,699667200000
40.7040504100924,-74.0137466059825,,Point,57,77902,1000042,1000120001,MN,12,1,LP-01022, , ,United States Custom House, ,2 WHITEHALL STREET,2 WHITEHALL STREET,284688000000, ,11/14/1978,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-0020; 10/14/1965),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1022,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1022.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1022.jpg,Bowling Green,Cass Gilbert,1899 - 1907,"Cass Gilbert, 1899-1907",Beaux Arts,284774400000
40.7176588079974,-74.0083291274711,,Point,58,76894,1001572,1001440040,MN,144,40,LP-01750, , ,Western Union Building, ,56 HUDSON STREET,56 HUDSON STREET,686275200000, ,9/19/1989; 12/12/1989; 4/3/1990,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-1749; 10/1/1991),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1750,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1750.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1750.jpg,60 Hudson Street,"Voorhees, Gmelin & Walker; Ralph Walker",1928 - 1930,"Voorhees, Gmelin & Walker, Ralph Walker, partner in charge, 1928-30",Dutch and German Expressionist,686361600000
40.7583888538392,-73.9719753111454,,Point,59,61835,1036465,1013070001,MN,1307,1,LP-01666, , ,Four Seasons Restaurant, ,375 PARK AVENUE,375 PARK AVENUE,623376000000, ,5/17/1988; 7/12/1988,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-1664; 10/3/1989),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-1666,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1666.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1666.jpg,99 East 52nd Street, Philip Johnson,1958 - 1959,"Philip Johnson, 1958-59",International Style,623462400000
40.7794216928158,-73.9633015406751,,Point,60,58473,1083810,1011110001,MN,1111,1,LP-00972, , ,Metropolitan Museum of Art, ,1000 5 AVENUE,1000 5 AVENUE,248400000000, ,9/20/1977,Interior Landmark,No, ,See designation report,Also: Central Park Scenic Landmark (LP-0851; 4/16/1974); Exterior Designation (LP-0410; 6/8/1967),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-0972,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/0972.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0972.jpg,Fifth Avenue at East 82nd Street,Unknown,1895 - 1902,"Richard Morris Hunt, Richard Howland Hunt, and George B. Post",Beaux Arts,248486400000
40.7579418223152,-73.9781723061732,,Point,61,60220,1034508,1012640040,MN,1264,40,LP-01811,LP-1413; LP-1810,LP-1414,Goelet Building (Interior), ,608 5 AVENUE,608 5 AVENUE,695347200000, ,9/11/1990,Interior Landmark,No, ,See designation report,"Also: Previous Hearing as LP-1414; Individual Designation (LP-1810; 1/14/1992, previously heard as LP-1413)",1,DESIGNATED,DESIGNATED,PREVIOUSLY HEARD AS LP-1414,0,"Interior, exterior already counted",LP-1811,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1811.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1811.jpg,608 Fifth Avenue,Victor L. S. Hafner; Edward Hall Faile,1930 - 1932,"Victor L. S. Hafner and Edward Hall Faile, 1930-32",Art Deco,695433600000
40.8189417742183,-73.9265317161471,,Point,62,106982,2002459,2024430400,BX,2443,400,LP-02552,LP-00837, ,"Bronx General Post Office Lobby, First Floor Interior","Bronx Post Office Lobby, First Floor Interior",558 GRAND CONCOURSE,560 GRAND CONCOURSE (AKA 554-582 GRAND CONCOURSE),1387238400000,8/13/2013,10/29/2013,Interior Landmark,No, ,See designation report,Exterior designated as LP-00837,1,DESIGNATED,DESIGNATED,EXTERIOR DESIGNATED AS LP-00837,0,"Exterior designated, already counted",LP-2552,Interior Landmark,The Bronx,http://s-media.nyc.gov/agencies/lpc/lp/2552.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2552.jpg,560 Grand Concourse,Thomas Harlan Ellett,1935 - 1937,"Thomas Harlan Ellett, 1935-37",Modern Classical,1387324800000
40.6925310722894,-73.9910138518699,,Point,63,81148,3000000,3000000000,BK,0,0,LP-01096, , ,IRT Subway System Underground Interior,Borough Hall Lexington Avenue Line Station,[NO ADDRESS],JORALEMON STREET & COURT STREET,309484800000, ,9/11/1979,Interior Landmark,No, ,See designation report,This GIS marker denotes the Borough Hall Lexington Avenue Line Station,1,DESIGNATED,DESIGNATED, ,0,Subway / Railway,LP-1096,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1096.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1096.jpg,"Wall Street, Fulton Street, City Hall, Bleecker Street, Astor Place, and 33rd Street, Manhattan, and Borough Hall, Brooklyn, on the Lexington Avenue IRT Line; 59th Street-Columbus Circle, 72nd Street, 79th Street, 110th Street, and 116th Street-Columbia",Heins & La Farge,1899 - 1908,"Heins & La Farge, architect, and William B. Parsons, engineer, Contract 1, 1899-1904; Contract 2, 1902-08",Beaux Arts,309571200000
40.7298432405331,-73.9914859321068,,Point,64,81153,1000000,1000000000,MN,0,0,LP-01096, , ,IRT Subway System Underground Interior,Astor Place Station,[NO ADDRESS],ASTOR PLACE AT LAFAYETTE STREET (BELOW GROUND),309484800000, ,9/11/1979,Interior Landmark,No, ,See designation report,This GIS marker denotes the Astor Place Station,1,DESIGNATED,DESIGNATED, ,0,Subway / Railway,LP-1096,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1096.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1096.jpg,"Wall Street, Fulton Street, City Hall, Bleecker Street, Astor Place, and 33rd Street, Manhattan, and Borough Hall, Brooklyn, on the Lexington Avenue IRT Line; 59th Street-Columbus Circle, 72nd Street, 79th Street, 110th Street, and 116th Street-Columbia",Heins & La Farge,1899 - 1908,"Heins & La Farge, architect, and William B. Parsons, engineer, Contract 1, 1899-1904; Contract 2, 1902-08",Beaux Arts,309571200000
40.8344597820806,-73.9385748228144,,Point,65,58528,1084189,1021090106,MN,2109,106,LP-00888, , ,Morris-Jumel Mansion, ,65 JUMEL TERRACE,65 JUMEL TERRACE,170380800000, ,2/25/1975,Interior Landmark,"Yes, Jumel Terrace", ,See designation report,Also: Jumel Terrace (LP-0638; 8/18/1970); Exterior Designation (LP-0308; 7/12/1967),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-0888,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/0888.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0888.jpg,West 160th Street at Edgecombe Avenue,Unknown,1765,"1765; remodeling, c. 1810",Georgian,170467200000
40.712666048637,-74.0066804055628,,Point,66,81151,1000000,1000000000,MN,0,0,LP-01096, , ,IRT Subway System Underground Interior,City Hall Station,[NO ADDRESS],CITY HALL PARK,309484800000, ,9/11/1979,Interior Landmark,"Yes, African Burial Ground & The Commons", ,See designation report,This GIS marker denotes the City Hall Station; Also: African Burial Ground & The Commons Historic District (LP-1901; 2/25/1993),1,DESIGNATED,DESIGNATED, ,0,Subway / Railway,LP-1096,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1096.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1096.jpg,"Wall Street, Fulton Street, City Hall, Bleecker Street, Astor Place, and 33rd Street, Manhattan, and Borough Hall, Brooklyn, on the Lexington Avenue IRT Line; 59th Street-Columbus Circle, 72nd Street, 79th Street, 110th Street, and 116th Street-Columbia",Heins & La Farge,1899 - 1908,"Heins & La Farge, architect, and William B. Parsons, engineer, Contract 1, 1899-1904; Contract 2, 1902-08",Beaux Arts,309571200000
40.7516390579766,-73.975338869278,,Point,67,67725,1036156,1012970023,MN,1297,23,LP-00996, , ,Chrysler Building, ,395 LEXINGTON AVENUE,395 LEXINGTON AVENUE,274406400000, ,5/9/1978; 7/11/1978,Interior Landmark,No, ,See designation report,Also: Exterior Designation (LP-0992; 9/12/1978),1,DESIGNATED,DESIGNATED, ,0,"Interior, exterior already counted",LP-0996,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/0996.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0996.jpg,405 Lexington Avenue,William Van Alen,1928 - 1930,"William Van Alen, 1928-30",Art Deco,274492800000
40.8242290654595,-73.9424735028794,,Point,68,81207,1084164,1020520001,MN,2052,1,LP-02239,LP-1782; LP-2238,LP-1783,Jackie Robinson (Colonial Park) Play Center Bath House Interior, ,319 WEST 145 STREET,319 WEST 145 STREET,1176163200000, ,1/30/2007,Interior Landmark,No, ,See designation report,Previously heard as LP-1783; Also: Exterior Designation (LP-2239; 4/10/2007),1,DESIGNATED,DESIGNATED,PREVIOUSLY HEARD AS LP-1783,0,"Interior, exterior already counted",LP-2239,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/2239.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2239.jpg,Bradhurst Avenue between West 145th and West 153rd Streets,Aymar Embury II; Henry Ahrens,1935 - 1937,"Aymar Embury II, Henry Ahrens, and others; Gilmore D. Clark, landscape architect, 1935-37","Art Moderne, Modern Classical",1176249600000
40.7838355524931,-73.979976043336,,Point,69,81157,1000000,1000000000,MN,0,0,LP-01096, , ,IRT Subway System Underground Interior,79th Street Station,[NO ADDRESS],BROADWAY & WEST 79 STREET,309484800000, ,9/11/1979,Interior Landmark,No, ,See designation report,This GIS marker denotes the 79th Street Station,1,DESIGNATED,DESIGNATED, ,0,Subway / Railway,LP-1096,Interior Landmark,Manhattan,http://s-media.nyc.gov/agencies/lpc/lp/1096.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1096.jpg,"Wall Street, Fulton Street, City Hall, Bleecker Street, Astor Place, and 33rd Street, Manhattan, and Borough Hall, Brooklyn, on the Lexington Avenue IRT Line; 59th Street-Columbus Circle, 72nd Street, 79th Street, 110th Street, and 116th Street-Columbia",Heins & La Farge,1899 - 1908,"Heins & La Farge, architect, and William B. Parsons, engineer, Contract 1, 1899-1904; Contract 2, 1902-08",Beaux Arts,309571200000
